what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1328221769432
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1328221769450
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1328221769471
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1328221769485
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1328221769509
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1328221769540
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1328221769580
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1328221769591
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1328221769631
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1328221769698
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1328221769761
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1328221769784
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1328221769805
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1328221769842
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1328221769874
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1328221769896
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1328221769910
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1328221769924
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1328221769939
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1328221769999
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1328221770030
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1328221770085
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1328221770140
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1328221770145
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1328221770200
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1328221770292
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1328221770323
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1328221770323
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1328221770368
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1328221770401
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1328221770444
started,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1328221770444
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1328221770449
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1328221770461
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1328221770468
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1328221770468
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1328221770488
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1328221770496
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1328221770565
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1328221770584
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1328221770592
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1328221770637
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1328221770670
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1328221770762
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1328221770825
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1328221770931
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1328221770931
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1328221771100
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1328221771159
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1328221771243
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1328221771272
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1328221771552
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1328221771568
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1328221771695
started,bundle,org.eclipse.wst.common.frameworks,1.2.101.v201107192200,"org.eclipse.wst.common.frameworks",1328221771746
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1328221771846
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1328221771892
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1328221771951
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1328221772040
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1328221772086
started,bundle,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui",1328221772185
started,bundle,org.eclipse.wst.validation,1.2.302.v201107140600,"org.eclipse.wst.validation",1328221772185
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1328221772300
started,bundle,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui",1328221772323
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1328221772346
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1328221772395
started,bundle,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.adt",1328221772395
started,bundle,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms",1328221772413
started,bundle,com.android.ide.eclipse.traceview,16.0.1.v201112150204-238534,"com.android.ide.eclipse.traceview",1328221772414
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.4.v20111106-0100,"org.eclipse.mylyn.bugzilla.core",1328221772462
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.4.v20111117-0100,"org.eclipse.mylyn.tasks.ui",1328221772589
started,bundle,org.eclipse.team.svn.core,0.7.9.I20110819-1700,"org.eclipse.team.svn.core",1328221772675
started,bundle,org.eclipse.team.svn.mylyn,0.7.9.I20110318-1700,"org.eclipse.team.svn.mylyn",1328221772726
os,sysinfo,,,"macosx",1328221772734
arch,sysinfo,,,"x86_64",1328221772734
ws,sysinfo,,,"cocoa",1328221772734
locale,sysinfo,,,"en_US",1328221772734
processors,sysinfo,,,"4",1328221772734
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1328221772734
java.runtime.version,sysinfo,,,"1.6.0_29-b11-402-11M3527",1328221772735
java.specification.name,sysinfo,,,"Java Platform API Specification",1328221772735
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1328221772735
java.specification.version,sysinfo,,,"1.6",1328221772735
java.vendor,sysinfo,,,"Apple Inc.",1328221772735
java.version,sysinfo,,,"1.6.0_29",1328221772735
java.vm.info,sysinfo,,,"mixed mode",1328221772735
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1328221772735
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1328221772735
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1328221772735
java.vm.specification.version,sysinfo,,,"1.0",1328221772735
java.vm.vendor,sysinfo,,,"Apple Inc.",1328221772735
java.vm.version,sysinfo,,,"20.4-b02-402",1328221772735
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1328221772793
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1328221773560
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1328221773653
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1328221775406
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1328221776065
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1328221776930
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1328221777004
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1328221777154
started,bundle,org.eclipse.team.svn.ui,0.7.9.I20110819-1700,"org.eclipse.team.svn.ui",1328221778134
started,bundle,org.polarion.eclipse.team.svn.connector.javahl16,2.2.2.I20110819-1700,"org.polarion.eclipse.team.svn.connector.javahl16",1328221778348
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit16,2.2.2.I20110819-1700,"org.polarion.eclipse.team.svn.connector.svnkit16",1328221778393
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1328221780160
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1328221790113
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1328221793506
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1328221795725
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1328221796846
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328222598890
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328222598923
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328222600258
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328222714443
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328222716390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328222717420
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1328222717505
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328222718611
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328222774910
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328222806755
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328223177416
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328223177924
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328223179419
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1328223179506
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328223180425
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328223183383
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1328223183453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328223185966
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328223199121
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328223199683
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328223201650
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1328223201730
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328223202067
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328223441602
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1328223445414
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1328223445612
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328223445711
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328223445844
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328223446431
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328223447045
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328223458378
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328223489176
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328223490570
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328223495065
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1328223495137
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328223497358
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328223977202
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328223977964
