what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1328122710918
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1328122710919
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1328122710919
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1328122710920
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1328122710920
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1328122710921
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1328122710922
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1328122710922
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1328122710923
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1328122710924
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1328122710925
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1328122710925
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1328122710936
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1328122710937
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1328122710938
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1328122710938
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1328122710939
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1328122710940
started,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1328122710940
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1328122710940
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1328122710941
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1328122710942
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1328122710942
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1328122710942
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1328122710943
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1328122710944
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1328122710945
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1328122710945
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1328122710947
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1328122710957
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1328122710958
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1328122710959
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1328122710959
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1328122710966
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1328122710966
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1328122710966
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1328122710967
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1328122710968
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1328122710969
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1328122710969
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1328122710970
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1328122710971
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1328122710974
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1328122710977
started,bundle,org.eclipse.wst.common.frameworks,1.2.101.v201107192200,"org.eclipse.wst.common.frameworks",1328122710979
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1328122710979
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1328122710994
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1328122710995
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1328122710995
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1328122710996
started,bundle,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui",1328122710997
started,bundle,org.eclipse.wst.validation,1.2.302.v201107140600,"org.eclipse.wst.validation",1328122710997
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1328122710998
started,bundle,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui",1328122710999
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1328122710999
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1328122711001
started,bundle,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.adt",1328122711001
started,bundle,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms",1328122711002
started,bundle,com.android.ide.eclipse.traceview,16.0.1.v201112150204-238534,"com.android.ide.eclipse.traceview",1328122711002
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.4.v20111106-0100,"org.eclipse.mylyn.bugzilla.core",1328122711003
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.4.v20111117-0100,"org.eclipse.mylyn.tasks.ui",1328122711078
started,bundle,org.eclipse.team.svn.core,0.7.9.I20110819-1700,"org.eclipse.team.svn.core",1328122711078
started,bundle,org.eclipse.team.svn.mylyn,0.7.9.I20110318-1700,"org.eclipse.team.svn.mylyn",1328122711079
started,bundle,org.eclipse.team.svn.ui,0.7.9.I20110819-1700,"org.eclipse.team.svn.ui",1328122711080
started,bundle,org.polarion.eclipse.team.svn.connector.javahl16,2.2.2.I20110819-1700,"org.polarion.eclipse.team.svn.connector.javahl16",1328122711081
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit16,2.2.2.I20110819-1700,"org.polarion.eclipse.team.svn.connector.svnkit16",1328122711081
os,sysinfo,,,"macosx",1328122711157
arch,sysinfo,,,"x86_64",1328122711157
ws,sysinfo,,,"cocoa",1328122711157
locale,sysinfo,,,"en_US",1328122711157
processors,sysinfo,,,"4",1328122711158
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1328122711158
java.runtime.version,sysinfo,,,"1.6.0_29-b11-402-11M3527",1328122711158
java.specification.name,sysinfo,,,"Java Platform API Specification",1328122711158
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1328122711158
java.specification.version,sysinfo,,,"1.6",1328122711158
java.vendor,sysinfo,,,"Apple Inc.",1328122711158
java.version,sysinfo,,,"1.6.0_29",1328122711158
java.vm.info,sysinfo,,,"mixed mode",1328122711158
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1328122711158
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1328122711158
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1328122711158
java.vm.specification.version,sysinfo,,,"1.0",1328122711158
java.vm.vendor,sysinfo,,,"Apple Inc.",1328122711158
java.vm.version,sysinfo,,,"20.4-b02-402",1328122711158
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1328122711171
error,log,,,"",1328122711834
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1328122712017
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1328122712030
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1328122712045
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1328122713362
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1328122720922
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1328122720932
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328122755363
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328122912125
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328123182466
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328123198549
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328123250476
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1328123251079
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1328123251112
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328123251801
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328123253410
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1328123253482
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328123253845
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328123371547
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328123371876
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328123414197
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328123414826
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328123415259
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328123415666
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328123416289
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328123416861
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328123419969
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1328123420030
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328123420362
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328123501318
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328123554845
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328123673988
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328123697155
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328123742102
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328123753010
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328123774731
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328123775955
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328123840137
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328123861407
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328123861969
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328123862300
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328123863648
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328123866413
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328123867188
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328123867763
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328123878984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328123880853
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328123988313
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328123989605
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328123991220
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1328123991276
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328123993267
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110518-0800,"org.eclipse.jdt.junit.core",1328123995098
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1328123995121
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1328123995162
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1328123995205
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328123997123
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328123997844
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1328123997926
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328124008506
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328124013294
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328124013463
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328124018875
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328124066690
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328124068475
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328124069933
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328124746395
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328124804967
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328127482768
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328127501529
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328127638005
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328127638790
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328127640866
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1328127640913
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328127641426
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328127641842
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328127642137
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328127642408
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328127654643
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328127670116
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328127670663
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328127671636
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328127672091
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328127673882
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1328127673927
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1328127674819
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.findIncremental",1328127675418
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328127680757
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1328127680783
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328127681619
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328127685253
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328127687316
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328127687719
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328127687822
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1328127687832
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328127698791
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.linkWithEditor",1328127698937
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.linkWithEditor",1328127699003
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1328127700213
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328127713491
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328127715926
opened,view,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.views.SearchView",1328127719781
activated,view,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.views.SearchView",1328127719802
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328127719907
executed,command,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.openFileSearchPage",1328127720022
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328127720492
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328127721678
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328127728874
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328127733939
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328127734864
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328127747161
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328128792294
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328128797453
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328128797794
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328128800486
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328128801869
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328128802397
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328128802949
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1328128803049
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328128803428
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328128806116
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1328128806221
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328128814818
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328128820164
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1328128820294
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328128821813
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328128824044
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328128824085
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328128826311
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328128827244
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.findIncremental",1328128828174
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.findIncremental",1328128835590
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328128836395
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328128836395
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.close",1328128836413
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328128839715
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328128843239
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328128846640
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328128846679
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.navigate.openResource",1328128846685
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328128855503
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328128863143
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328128863174
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1328128863178
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328128911694
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328128911694
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328128982348
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328129156184
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328129176943
